datetime,category_id,category_name,store_name,amount,card_name,card_type,transaction_type,member_id
2023-08-29 10:54:59,2,카페/디저트,커피빈,6000,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
2023-08-29 12:45:13,5,영화/문화,현대미술관,8400,신한카드 Hey Young 체크,체크카드,일반결제,4
2023-08-29 21:17:42,12,기타,다이소,1800,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
2023-08-29 22:49:20,3,외식,김밥천국,6200,우리카드 DA@카드의정석,신용카드,일반결제,4
2023-08-30 10:17:37,7,쇼핑,유니클로,6700,우리카드 DA@카드의정석,신용카드,일반결제,4
2023-08-30 10:51:54,11,여행/숙박,하나투어,9300,신한카드 Hey Young 체크,체크카드,일반결제,4
2023-08-30 12:23:24,11,여행/숙박,아고다,3200,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
2023-08-30 14:19:24,9,교육/육아,알라딘,8300,우리카드 DA@카드의정석,신용카드,일반결제,4
2023-08-30 17:52:33,4,주유,S-OIL,5600,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
2023-08-30 19:45:05,3,외식,원할머니보쌈,3600,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
2023-08-31 14:05:45,5,영화/문화,캐리비안베이,4800,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
2023-08-31 18:42:20,2,카페/디저트,투썸,7700,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
2023-08-31 20:14:44,3,외식,김밥천국,6000,우리카드 DA@카드의정석,신용카드,일반결제,4
2023-08-31 23:30:17,3,외식,배달의민족,6000,신한카드 Hey Young 체크,체크카드,일반결제,4
2023-09-01 00:00:00,13,통신,KT,50000,KB국민 노리2 체크카드(KB Pay),체크카드,정기결제,4
2023-09-01 01:00:00,14,교통(대중),기후동행카드,55000,우리카드 DA@카드의정석,신용카드,정기결제,4
2023-09-01 11:42:33,3,외식,배달의민족,6800,신한카드 Hey Young 체크,체크카드,일반결제,4
2023-09-01 20:26:07,9,교육/육아,영풍문고,6000,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
2023-09-01 21:46:15,12,기타,올리브영,6700,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
2023-09-02 09:31:29,6,마트,롯데마트,3800,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
2023-09-02 10:16:23,7,쇼핑,H&M,11500,신한카드 Hey Young 체크,체크카드,일반결제,4
2023-09-02 10:33:47,1,편의점,GS25,4700,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
2023-09-02 15:56:19,2,카페/디저트,할리스,3400,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
2023-09-02 19:36:09,7,쇼핑,에이블리,9100,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
2023-09-03 13:38:11,5,영화/문화,뮤지컬/연극,8300,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
2023-09-03 15:12:32,11,여행/숙박,여기어때,4000,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
2023-09-03 17:38:06,6,마트,롯데마트,11600,신한카드 Hey Young 체크,체크카드,일반결제,4
2023-09-03 17:45:50,7,쇼핑,ABC마트,11800,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
2023-09-03 20:56:08,11,여행/숙박,에어비앤비,8000,우리카드 DA@카드의정석,신용카드,일반결제,4
2023-09-03 22:22:08,7,쇼핑,신세계백화점,8800,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
2023-09-03 22:54:04,2,카페/디저트,컴포즈커피,5800,신한카드 Hey Young 체크,체크카드,일반결제,4
2023-09-04 09:30:47,6,마트,홈플러스,12400,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
2023-09-04 10:51:52,6,마트,롯데마트,4600,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
2023-09-04 11:11:04,3,외식,맥도날드,4900,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
2023-09-04 12:57:10,9,교육/육아,메가스터디,10000,우리카드 DA@카드의정석,신용카드,일반결제,4
2023-09-04 15:44:18,2,카페/디저트,컴포즈커피,4300,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
2023-09-04 17:44:10,7,쇼핑,에이블리,8500,신한카드 Hey Young 체크,체크카드,일반결제,4
2023-09-04 21:38:37,9,교육/육아,클래스101,5800,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
2023-09-04 23:11:02,2,카페/디저트,카페베네,11500,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
2023-09-04 23:50:22,2,카페/디저트,카페베네,10400,우리카드 DA@카드의정석,신용카드,일반결제,4
2023-09-05 08:54:06,7,쇼핑,H&M,11000,우리카드 DA@카드의정석,신용카드,일반결제,4
2023-09-05 13:29:03,1,편의점,미니스톱,4300,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
2023-09-05 16:36:28,7,쇼핑,롯데백화점,7300,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
2023-09-05 17:33:51,8,병원/약국,내과,7300,우리카드 DA@카드의정석,신용카드,일반결제,4
2023-09-05 23:13:54,3,외식,VIPS,10000,우리카드 DA@카드의정석,신용카드,일반결제,4
2023-09-06 22:23:04,12,기타,인테리어,9500,우리카드 DA@카드의정석,신용카드,일반결제,4
2023-09-07 10:34:12,5,영화/문화,키즈카페,8300,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
2023-09-07 11:51:55,2,카페/디저트,카페베네,5600,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
2023-09-07 21:08:37,7,쇼핑,현대백화점,3200,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
2023-09-07 22:55:58,5,영화/문화,아쿠아리움,9200,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
2023-09-08 08:09:20,8,병원/약국,이비인후과,8900,신한카드 Hey Young 체크,체크카드,일반결제,4
2023-09-08 08:52:30,3,외식,롤링파스타,7400,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
2023-09-08 09:20:12,7,쇼핑,H&M,3200,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
2023-09-08 11:40:01,12,기타,인테리어,9100,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
2023-09-08 12:59:42,3,외식,이삭토스트,5400,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
2023-09-08 13:46:53,12,기타,다이소,12200,신한카드 Hey Young 체크,체크카드,일반결제,4
2023-09-08 15:16:43,12,기타,다이소,6200,우리카드 DA@카드의정석,신용카드,일반결제,4
2023-09-08 15:53:58,12,기타,인테리어,10800,신한카드 Hey Young 체크,체크카드,일반결제,4
2023-09-08 21:21:43,11,여행/숙박,KTX,8800,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
2023-09-08 21:39:21,10,자동차/하이패스,서해안고속도로,12500,신한카드 Hey Young 체크,체크카드,일반결제,4
2023-09-08 23:08:46,3,외식,원할머니보쌈,12000,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
2023-09-08 23:46:59,7,쇼핑,지그재그,11500,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
2023-09-08 23:55:25,12,기타,미용실,4400,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
2023-09-09 13:46:00,12,기타,철물점,10200,우리카드 DA@카드의정석,신용카드,일반결제,4
2023-09-09 20:00:17,3,외식,원할머니보쌈,5400,우리카드 DA@카드의정석,신용카드,일반결제,4
2023-09-09 23:46:30,2,카페/디저트,커피빈,4600,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
2023-09-10 12:51:52,2,카페/디저트,컴포즈커피,9000,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
2023-09-10 19:10:33,1,편의점,미니스톱,10200,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
2023-09-11 16:51:15,12,기타,올리브영,10300,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
2023-09-11 21:04:27,4,주유,GS칼텍스,7900,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
2023-09-12 08:56:16,12,기타,미용실,6900,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
2023-09-12 11:37:08,12,기타,인테리어,11300,신한카드 Hey Young 체크,체크카드,일반결제,4
2023-09-12 12:19:40,7,쇼핑,ABC마트,17700,신한카드 Hey Young 체크,체크카드,일반결제,4
2023-09-12 14:19:12,4,주유,S-OIL,14200,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
2023-09-12 16:25:14,3,외식,VIPS,8900,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
2023-09-12 17:35:03,5,영화/문화,현대미술관,11200,우리카드 DA@카드의정석,신용카드,일반결제,4
2023-09-12 19:23:38,7,쇼핑,자라,16400,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
2023-09-13 11:02:00,5,영화/문화,메가박스,9000,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
2023-09-13 14:20:42,3,외식,채선당,9200,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
2023-09-13 14:25:51,4,주유,S-OIL,10000,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
2023-09-13 15:38:45,12,기타,인테리어,13500,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
2023-09-13 17:41:06,1,편의점,세븐일레븐,18800,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
2023-09-13 18:50:32,6,마트,GS마트,18400,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
2023-09-13 19:54:18,7,쇼핑,ABC마트,16100,신한카드 Hey Young 체크,체크카드,일반결제,4
2023-09-13 22:05:08,7,쇼핑,에이블리,4700,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
2023-09-13 22:37:39,10,자동차/하이패스,서울고속도로,13700,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
2023-09-14 12:01:54,6,마트,롯데마트,19700,우리카드 DA@카드의정석,신용카드,일반결제,4
2023-09-14 15:13:29,7,쇼핑,현대백화점,9700,신한카드 Hey Young 체크,체크카드,일반결제,4
2023-09-14 17:08:32,6,마트,이마트,4900,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
2023-09-14 17:48:51,3,외식,롤링파스타,15800,우리카드 DA@카드의정석,신용카드,일반결제,4
2023-09-14 18:55:18,12,기타,올리브영,15800,우리카드 DA@카드의정석,신용카드,일반결제,4
2023-09-14 23:06:15,2,카페/디저트,컴포즈커피,9600,우리카드 DA@카드의정석,신용카드,일반결제,4
2023-09-15 08:35:54,11,여행/숙박,에어비앤비,14300,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
2023-09-15 09:22:23,1,편의점,CU,5100,신한카드 Hey Young 체크,체크카드,일반결제,4
2023-09-15 22:41:46,5,영화/문화,롯데시네마,16900,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
2023-09-15 23:16:07,5,영화/문화,현대미술관,10000,신한카드 Hey Young 체크,체크카드,일반결제,4
2023-09-15 23:24:21,6,마트,GS마트,5600,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
2023-09-16 14:03:37,1,편의점,세븐일레븐,4800,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
2023-09-16 16:22:27,3,외식,롤링파스타,8100,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
2023-09-16 17:09:17,12,기타,다이소,9500,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
2023-09-16 22:09:38,5,영화/문화,뮤지컬/연극,13800,신한카드 Hey Young 체크,체크카드,일반결제,4
2023-09-17 10:23:25,7,쇼핑,H&M,4100,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
2023-09-17 11:46:11,12,기타,철물점,18600,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
2023-09-18 14:13:26,3,외식,이삭토스트,6700,우리카드 DA@카드의정석,신용카드,일반결제,4
2023-09-18 14:23:01,7,쇼핑,자라,18200,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
2023-09-18 15:42:10,2,카페/디저트,엔제리너스,6700,신한카드 Hey Young 체크,체크카드,일반결제,4
2023-09-18 16:02:36,11,여행/숙박,아시아나항공,10000,우리카드 DA@카드의정석,신용카드,일반결제,4
2023-09-18 16:35:15,5,영화/문화,예술의전당,7800,신한카드 Hey Young 체크,체크카드,일반결제,4
2023-09-18 17:46:34,12,기타,미용실,15500,신한카드 Hey Young 체크,체크카드,일반결제,4
2023-09-18 22:05:59,3,외식,VIPS,18300,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
2023-09-18 22:38:54,2,카페/디저트,할리스,16800,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
2023-09-19 17:38:10,3,외식,맥도날드,15100,우리카드 DA@카드의정석,신용카드,일반결제,4
2023-09-19 20:30:52,5,영화/문화,에버랜드,8100,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
2023-09-20 11:25:01,8,병원/약국,내과,12400,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
2023-09-20 13:09:14,6,마트,트레이더스,4200,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
2023-09-20 13:15:06,7,쇼핑,신세계백화점,4100,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
2023-09-20 13:25:38,3,외식,채선당,5300,신한카드 Hey Young 체크,체크카드,일반결제,4
2023-09-20 14:13:45,7,쇼핑,현대백화점,8500,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
2023-09-20 14:35:53,3,외식,이삭토스트,16200,우리카드 DA@카드의정석,신용카드,일반결제,4
2023-09-20 16:35:21,1,편의점,CU,7800,신한카드 Hey Young 체크,체크카드,일반결제,4
2023-09-20 21:17:52,7,쇼핑,유니클로,11600,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
2023-09-20 22:51:15,8,병원/약국,내과,13700,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
2023-09-21 12:24:06,7,쇼핑,H&M,18100,신한카드 Hey Young 체크,체크카드,일반결제,4
2023-09-21 14:15:22,4,주유,에이치디현대오일뱅크,15500,우리카드 DA@카드의정석,신용카드,일반결제,4
2023-09-21 16:22:50,2,카페/디저트,투썸,18200,우리카드 DA@카드의정석,신용카드,일반결제,4
2023-09-21 18:44:17,12,기타,철물점,11700,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
2023-09-21 19:12:37,7,쇼핑,ABC마트,11600,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
2023-09-21 21:19:15,5,영화/문화,롯데월드,7100,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
2023-09-21 21:27:22,2,카페/디저트,엔제리너스,12400,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
2023-09-22 10:08:55,7,쇼핑,무신사,14400,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
2023-09-22 11:59:43,5,영화/문화,캐리비안베이,16000,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
2023-09-22 17:06:32,6,마트,홈플러스,11900,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
2023-09-22 17:46:37,3,외식,롤링파스타,7000,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
2023-09-23 12:45:34,6,마트,농협하나로마트,18800,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
2023-09-23 14:01:37,2,카페/디저트,컴포즈커피,13400,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
2023-09-23 16:59:49,11,여행/숙박,아시아나항공,13200,우리카드 DA@카드의정석,신용카드,일반결제,4
2023-09-24 09:07:36,7,쇼핑,롯데백화점,14000,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
2023-09-24 09:36:51,5,영화/문화,롯데월드,12700,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
2023-09-24 10:05:33,9,교육/육아,영풍문고,17600,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
2023-09-24 11:04:46,12,기타,미용실,16300,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
2023-09-24 11:52:44,2,카페/디저트,투썸,11300,우리카드 DA@카드의정석,신용카드,일반결제,4
2023-09-24 15:58:24,11,여행/숙박,대한항공,6700,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
2023-09-24 19:12:19,9,교육/육아,교보문고,13400,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
2023-09-24 22:00:17,6,마트,트레이더스,17800,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
2023-09-25 10:41:02,2,카페/디저트,투썸,13500,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
2023-09-25 16:09:42,1,편의점,이마트24,21100,신한카드 Hey Young 체크,체크카드,일반결제,4
2023-09-25 21:25:31,7,쇼핑,롯데백화점,4800,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
2023-09-26 14:02:26,3,외식,롤링파스타,16500,신한카드 Hey Young 체크,체크카드,일반결제,4
2023-09-26 22:07:25,6,마트,농협하나로마트,16800,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
2023-09-27 08:13:33,1,편의점,세븐일레븐,22100,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
2023-09-27 08:33:11,3,외식,김밥천국,8800,신한카드 Hey Young 체크,체크카드,일반결제,4
2023-09-27 12:39:04,3,외식,이삭토스트,7900,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
2023-09-27 13:33:37,6,마트,마켓컬리,10000,우리카드 DA@카드의정석,신용카드,일반결제,4
2023-09-27 17:39:39,12,기타,다이소,12500,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
2023-09-27 18:54:16,7,쇼핑,신세계백화점,9400,신한카드 Hey Young 체크,체크카드,일반결제,4
2023-09-27 19:17:10,5,영화/문화,메가박스,13500,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
2023-09-27 19:58:13,3,외식,맥도날드,5400,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
2023-09-27 23:36:15,3,외식,이삭토스트,8600,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
2023-09-28 11:15:25,7,쇼핑,롯데백화점,15100,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
2023-09-28 13:51:25,3,외식,채선당,4300,신한카드 Hey Young 체크,체크카드,일반결제,4
2023-09-28 14:56:09,12,기타,미용실,19100,우리카드 DA@카드의정석,신용카드,일반결제,4
2023-09-28 19:12:43,2,카페/디저트,이디야,6800,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
2023-09-28 20:13:50,5,영화/문화,메가박스,11300,신한카드 Hey Young 체크,체크카드,일반결제,4
2023-09-28 20:33:11,3,외식,원할머니보쌈,21400,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
2023-09-29 13:17:29,4,주유,에이치디현대오일뱅크,8200,우리카드 DA@카드의정석,신용카드,일반결제,4
2023-09-29 15:21:12,7,쇼핑,H&M,4800,우리카드 DA@카드의정석,신용카드,일반결제,4
2023-09-30 10:47:33,7,쇼핑,H&M,13000,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
2023-09-30 10:56:43,2,카페/디저트,컴포즈커피,14900,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
2023-09-30 15:05:29,11,여행/숙박,대한항공,9100,신한카드 Hey Young 체크,체크카드,일반결제,4
2023-09-30 17:41:39,2,카페/디저트,투썸,18000,신한카드 Hey Young 체크,체크카드,일반결제,4
2023-09-30 19:08:47,11,여행/숙박,에어비앤비,11600,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
2023-09-30 21:12:38,7,쇼핑,지그재그,7200,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
2023-10-01 00:00:00,13,통신,KT,50000,KB국민 노리2 체크카드(KB Pay),체크카드,정기결제,4
2023-10-01 01:00:00,14,교통(대중),기후동행카드,55000,우리카드 DA@카드의정석,신용카드,정기결제,4
2023-10-01 15:50:48,5,영화/문화,에버랜드,6500,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
2023-10-01 23:25:22,3,외식,롤링파스타,5400,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
2023-10-02 16:35:34,3,외식,롤링파스타,10100,신한카드 Hey Young 체크,체크카드,일반결제,4
2023-10-02 21:13:27,5,영화/문화,CGV,16800,우리카드 DA@카드의정석,신용카드,일반결제,4
2023-10-02 21:15:44,7,쇼핑,유니클로,6600,우리카드 DA@카드의정석,신용카드,일반결제,4
2023-10-03 12:29:51,12,기타,미용실,4000,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
2023-10-03 14:45:30,3,외식,투다리,20100,신한카드 Hey Young 체크,체크카드,일반결제,4
2023-10-03 15:20:09,7,쇼핑,ABC마트,8700,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
2023-10-03 16:05:44,12,기타,철물점,3300,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
2023-10-03 19:17:43,7,쇼핑,에이블리,9500,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
2023-10-03 19:39:22,5,영화/문화,키즈카페,7000,신한카드 Hey Young 체크,체크카드,일반결제,4
2023-10-03 20:16:43,2,카페/디저트,이디야,12800,우리카드 DA@카드의정석,신용카드,일반결제,4
2023-10-03 21:05:57,2,카페/디저트,카페베네,7300,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
2023-10-03 21:08:02,6,마트,마켓컬리,4500,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
2023-10-03 23:51:51,11,여행/숙박,아시아나항공,16000,우리카드 DA@카드의정석,신용카드,일반결제,4
2023-10-04 13:11:31,12,기타,미용실,12700,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
2023-10-04 18:16:55,11,여행/숙박,모두투어,7100,신한카드 Hey Young 체크,체크카드,일반결제,4
2023-10-04 18:56:21,7,쇼핑,롯데백화점,14900,우리카드 DA@카드의정석,신용카드,일반결제,4
2023-10-05 10:10:48,12,기타,철물점,3300,신한카드 Hey Young 체크,체크카드,일반결제,4
2023-10-05 10:25:51,12,기타,다이소,11200,우리카드 DA@카드의정석,신용카드,일반결제,4
2023-10-05 12:07:56,7,쇼핑,자라,10900,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
2023-10-05 13:10:07,2,카페/디저트,엔제리너스,6400,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
2023-10-05 13:23:58,4,주유,GS칼텍스,9100,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
2023-10-05 13:30:13,9,교육/육아,인프런,7700,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
2023-10-05 17:40:18,9,교육/육아,영풍문고,9800,신한카드 Hey Young 체크,체크카드,일반결제,4
2023-10-05 18:31:58,11,여행/숙박,에어비앤비,15200,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
2023-10-05 19:34:08,3,외식,맥도날드,3900,신한카드 Hey Young 체크,체크카드,일반결제,4
2023-10-05 21:21:44,2,카페/디저트,이디야,17200,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
2023-10-06 13:33:24,2,카페/디저트,메가커피,12400,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
2023-10-06 17:41:08,12,기타,철물점,1200,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
2023-10-06 19:42:56,7,쇼핑,ABC마트,14600,우리카드 DA@카드의정석,신용카드,일반결제,4
2023-10-07 11:07:24,7,쇼핑,H&M,4700,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
2023-10-07 12:00:10,3,외식,역전할머니맥주,13400,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
2023-10-07 12:47:54,2,카페/디저트,스타벅스,11600,우리카드 DA@카드의정석,신용카드,일반결제,4
2023-10-07 13:23:52,7,쇼핑,ABC마트,8400,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
2023-10-07 14:38:00,4,주유,S-OIL,15000,우리카드 DA@카드의정석,신용카드,일반결제,4
2023-10-07 17:53:43,12,기타,인테리어,19600,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
2023-10-07 23:06:12,4,주유,SK에너지,14500,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
2023-10-08 09:51:40,1,편의점,CU,4800,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
2023-10-08 12:46:36,7,쇼핑,신세계백화점,8600,우리카드 DA@카드의정석,신용카드,일반결제,4
2023-10-08 17:27:52,2,카페/디저트,엔제리너스,7800,신한카드 Hey Young 체크,체크카드,일반결제,4
2023-10-08 20:40:42,7,쇼핑,현대백화점,11000,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
2023-10-08 22:26:01,7,쇼핑,현대백화점,15700,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
2023-10-09 08:57:02,11,여행/숙박,SRT,13700,신한카드 Hey Young 체크,체크카드,일반결제,4
2023-10-09 12:30:58,12,기타,미용실,5600,우리카드 DA@카드의정석,신용카드,일반결제,4
2023-10-09 17:26:58,2,카페/디저트,메가커피,11100,신한카드 Hey Young 체크,체크카드,일반결제,4
2023-10-09 19:51:11,4,주유,GS칼텍스,11600,신한카드 Hey Young 체크,체크카드,일반결제,4
2023-10-10 11:22:31,2,카페/디저트,카페베네,4900,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
2023-10-10 16:56:18,6,마트,홈플러스,9300,우리카드 DA@카드의정석,신용카드,일반결제,4
2023-10-10 17:51:45,7,쇼핑,자라,18200,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
2023-10-10 19:10:28,11,여행/숙박,야놀자,15300,신한카드 Hey Young 체크,체크카드,일반결제,4
2023-10-10 22:18:34,12,기타,철물점,14100,신한카드 Hey Young 체크,체크카드,일반결제,4
2023-10-10 22:40:08,3,외식,역전할머니맥주,8100,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
2023-10-11 08:42:05,10,자동차/하이패스,경부고속도로,9100,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
2023-10-11 12:44:00,7,쇼핑,현대백화점,11200,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
2023-10-11 13:36:44,2,카페/디저트,할리스,6100,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
2023-10-11 16:05:28,3,외식,본죽,21800,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
2023-10-11 23:57:16,12,기타,다이소,12500,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
2023-10-12 08:07:08,2,카페/디저트,스타벅스,8700,우리카드 DA@카드의정석,신용카드,일반결제,4
2023-10-12 12:26:43,11,여행/숙박,아고다,5900,우리카드 DA@카드의정석,신용카드,일반결제,4
2023-10-12 18:06:58,5,영화/문화,롯데시네마,3700,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
2023-10-12 20:36:22,3,외식,본죽,6400,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
2023-10-12 21:40:47,11,여행/숙박,익스피디아,4600,우리카드 DA@카드의정석,신용카드,일반결제,4
